arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
cpu,rotor,hll,385,1.1266404268e-01,2.8803963163e-04,3.4717444760e+00,2.7717208593e+00,2.9583734939e+00,3.4717444760e+00,1.1096868101e+01,7.5322850838e-01,2.0012621338e+00,7.6956333865e-02,2.4979180062e+00,1.1667296408e+00,0.0000000000e+00,2.2563107395e-01,1.2565351002e+04,6.5319545923e+00,0
cpu,rotor,hll,390,1.1410618009e-01,2.8903179479e-04,3.4598269741e+00,2.7734478882e+00,2.9604338964e+00,3.4598269741e+00,1.1035125409e+01,7.4718202538e-01,1.9886931211e+00,7.4688385506e-02,2.4875450536e+00,1.1586281649e+00,0.0000000000e+00,2.1999982400e-01,1.2581900326e+04,6.6441374586e+00,0
cpu,rotor,hll,395,1.1555270540e-01,2.8928801164e-04,3.4567626716e+00,2.7751912998e+00,2.9625684000e+00,3.4567626716e+00,1.0975396885e+01,7.4126395984e-01,1.9763486576e+00,7.2505524055e-02,2.4768584873e+00,1.1505316360e+00,0.0000000000e+00,2.1950493225e-01,1.2633720760e+04,6.5606525987e+00,0
cpu,rotor,hll,400,1.1699847891e-01,2.8891221725e-04,3.4612589579e+00,2.7769519887e+00,2.9643479783e+00,3.4612589579e+00,1.0915674907e+01,7.3561330954e-01,1.9651285493e+00,7.0415352134e-02,2.4662528869e+00,1.1424098539e+00,0.0000000000e+00,2.1858074758e-01,1.2647066889e+04,6.5487676369e+00,0
cpu,rotor,hll,405,1.1844216129e-01,2.8849026552e-04,3.4663214657e+00,2.7782539536e+00,2.9655712720e+00,3.4663214657e+00,1.0858677658e+01,7.2985106924e-01,1.9541034935e+00,6.8397897544e-02,2.4556802300e+00,1.1343592861e+00,0.0000000000e+00,2.1682880061e-01,1.2655667230e+04,6.5699333191e+00,0
cpu,rotor,hll,410,1.1988381614e-01,2.8809744074e-04,3.4710478421e+00,2.7790147971e+00,2.9670147398e+00,3.4710478421e+00,1.0797057842e+01,7.2419096682e-01,1.9446500549e+00,6.6479142434e-02,2.4449373018e+00,1.1264845161e+00,0.0000000000e+00,2.1553245164e-01,1.2679436037e+04,6.4225903063e+00,0
cpu,rotor,hll,415,1.2132359374e-01,2.8775829782e-04,3.4751387105e+00,2.7801771439e+00,2.9682560556e+00,3.4751387105e+00,1.0736449766e+01,7.1865781155e-01,1.9444110353e+00,6.4601432724e-02,2.4343562640e+00,1.1186065367e+00,0.0000000000e+00,2.1483461664e-01,1.2686232811e+04,6.3924222497e+00,0
cpu,rotor,hll,420,1.2276176360e-01,2.8746318106e-04,3.4787063731e+00,2.7813269944e+00,2.9693331222e+00,3.4787063731e+00,1.0676373110e+01,7.1333065718e-01,1.9442884601e+00,6.2767889759e-02,2.4240864149e+00,1.1107801232e+00,0.0000000000e+00,2.1382105028e-01,1.2668066264e+04,6.3466391078e+00,0
cpu,rotor,hll,425,1.2419848524e-01,2.8716528364e-04,3.4823150881e+00,2.7818958163e+00,2.9699233589e+00,3.4823150881e+00,1.0619059146e+01,7.0802184529e-01,1.9439249221e+00,6.1023372394e-02,2.4136813814e+00,1.1030802965e+00,0.0000000000e+00,2.1134293743e-01,1.2633076751e+04,6.3701445021e+00,0
cpu,rotor,hll,430,1.2563375975e-01,2.8690155876e-04,3.4855160924e+00,2.7820645213e+00,2.9703423855e+00,3.4855160924e+00,1.0559499730e+01,7.0274675459e-01,1.9433593759e+00,5.9334374831e-02,2.4030914945e+00,1.0953944787e+00,0.0000000000e+00,2.1263836853e-01,1.2640064881e+04,6.3103783908e+00,0
cpu,rotor,hll,435,1.2706777202e-01,2.8662183414e-04,3.4889177338e+00,2.7820960934e+00,2.9708391126e+00,3.4889177338e+00,1.0497390850e+01,6.9757359108e-01,1.9425841711e+00,5.7711790455e-02,2.3927715088e+00,1.0877277881e+00,0.0000000000e+00,2.1015255636e-01,1.2555876171e+04,6.3435331117e+00,0
cpu,rotor,hll,440,1.2850035741e-01,2.8638595133e-04,3.4917913933e+00,2.7825888654e+00,2.9713332574e+00,3.4917913933e+00,1.0437132202e+01,6.9268948821e-01,1.9418530506e+00,5.6124157187e-02,2.3825831359e+00,1.0801766569e+00,0.0000000000e+00,2.0398729790e-01,1.2475017783e+04,6.2308091661e+00,0
cpu,rotor,hll,445,1.2993185003e-01,2.8615510041e-04,3.4946083385e+00,2.7826184451e+00,2.9713806914e+00,3.4946083385e+00,1.0380221598e+01,6.8775632238e-01,1.9408126136e+00,5.4620693910e-02,2.3721424950e+00,1.0726796489e+00,0.0000000000e+00,2.0384964172e-01,1.2417065178e+04,6.1401795126e+00,0
cpu,rotor,hll,450,1.3136215091e-01,2.8592488326e-04,3.4974220802e+00,2.7824230680e+00,2.9713542779e+00,3.4974220802e+00,1.0322731681e+01,6.8279056849e-01,1.9395447698e+00,5.3151570144e-02,2.3618805175e+00,1.0652533600e+00,0.0000000000e+00,2.0218252964e-01,1.2311709865e+04,6.0879458743e+00,0
cpu,rotor,hll,455,1.3279139765e-01,2.8575316556e-04,3.4995237867e+00,2.7820150409e+00,2.9711279466e+00,3.4995237867e+00,1.0264428479e+01,6.7801415579e-01,1.9380368788e+00,5.1744165212e-02,2.3517835101e+00,1.0579360937e+00,0.0000000000e+00,2.0366202375e-01,1.2251075564e+04,6.0906804204e+00,0
cpu,rotor,hll,460,1.3421991752e-01,2.8562031555e-04,3.5011515133e+00,2.7812174232e+00,2.9705523931e+00,3.5011515133e+00,1.0205051505e+01,6.7344310420e-01,1.9365063258e+00,5.0378641339e-02,2.3415804301e+00,1.0506280083e+00,0.0000000000e+00,1.9922614169e-01,1.2193662082e+04,6.0406370635e+00,0
cpu,rotor,hll,465,1.3564771546e-01,2.8547283595e-04,3.5029602612e+00,2.7802889093e+00,2.9699306711e+00,3.5029602612e+00,1.0148041968e+01,6.6886334552e-01,1.9347260485e+00,4.9074549781e-02,2.3314351372e+00,1.0434503969e+00,0.0000000000e+00,2.0086458993e-01,1.2138075156e+04,6.0068213407e+00,0
cpu,rotor,hll,470,1.3707485177e-01,2.8537358827e-04,3.5041785264e+00,2.7796285996e+00,2.9695367633e+00,3.5041785264e+00,1.0090463914e+01,6.6434341592e-01,1.9326838314e+00,4.7780868426e-02,2.3215387639e+00,1.0363418833e+00,0.0000000000e+00,1.9761363375e-01,1.2098738131e+04,5.9550148518e+00,0
cpu,rotor,hll,475,1.3850160966e-01,2.8530690741e-04,3.5049975098e+00,2.7789876365e+00,2.9690619447e+00,3.5049975098e+00,1.0032060531e+01,6.5995026704e-01,1.9307799307e+00,4.6520247512e-02,2.3115800931e+00,1.0293458030e+00,0.0000000000e+00,1.9601893525e-01,1.2052665872e+04,5.8949007606e+00,0
cpu,rotor,hll,480,1.3992795083e-01,2.8521021142e-04,3.5061858236e+00,2.7778967863e+00,2.9682121933e+00,3.5061858236e+00,9.9745823674e+00,6.5570216405e-01,1.9289192015e+00,4.5343374069e-02,2.3016775076e+00,1.0223916399e+00,0.0000000000e+00,1.9291512742e-01,1.2018339746e+04,5.8753816707e+00,0
cpu,rotor,hll,485,1.4135376955e-01,2.8508734607e-04,3.5076968999e+00,2.7766573568e+00,2.9671828499e+00,3.5076968999e+00,9.9194154642e+00,6.5141443066e-01,1.9268886997e+00,4.4215610300e-02,2.2918362747e+00,1.0154983610e+00,0.0000000000e+00,1.9311064624e-01,1.1985085287e+04,5.7935246802e+00,0
cpu,rotor,hll,490,1.4277898805e-01,2.8499206739e-04,3.5088695947e+00,2.7756666156e+00,2.9663714498e+00,3.5088695947e+00,9.8646282009e+00,6.4706805367e-01,1.9248060835e+00,4.3082528517e-02,2.2822393644e+00,1.0087000779e+00,0.0000000000e+00,1.8838950469e-01,1.1966182680e+04,5.7493953544e+00,0
cpu,rotor,hll,495,1.4420388801e-01,2.8496490938e-04,3.5092040005e+00,2.7743670627e+00,2.9653684624e+00,3.5092040005e+00,9.8093793271e+00,6.4302501191e-01,1.9227054960e+00,4.2015866111e-02,2.2725866894e+00,1.0067266461e+00,0.0000000000e+00,1.8935329362e-01,1.1880551152e+04,5.7110974289e+00,0
cpu,rotor,hll,500,1.4562858024e-01,2.8489396676e-04,3.5100778418e+00,2.7726358878e+00,2.9639602079e+00,3.5100778418e+00,9.7538801187e+00,6.3914307934e-01,1.9204349759e+00,4.0988110723e-02,2.2628649838e+00,1.0048242683e+00,0.0000000000e+00,1.8371228972e-01,1.1872605680e+04,5.6425265545e+00,0
cpu,rotor,hll,505,1.4705289015e-01,2.8481968127e-04,3.5109933258e+00,2.7709319912e+00,2.9625047030e+00,3.5109933258e+00,9.6986373669e+00,6.3516654470e-01,1.9180147353e+00,3.9969621846e-02,2.2532255870e+00,1.0041557526e+00,0.0000000000e+00,1.8353839248e-01,1.1807340715e+04,5.6524155055e+00,0
cpu,rotor,hll,510,1.4847691238e-01,2.8479607126e-04,3.5112843923e+00,2.7694243094e+00,2.9611755924e+00,3.5112843923e+00,9.6455971839e+00,6.3112629571e-01,1.9156748408e+00,3.9004507428e-02,2.2438565193e+00,1.0035436599e+00,0.0000000000e+00,1.8352751917e-01,1.1778240607e+04,5.5989595345e+00,0
cpu,rotor,hll,515,1.4990096157e-01,9.9038427987e-05,3.5109230880e+00,2.7675842489e+00,2.9596836309e+00,3.5109230880e+00,9.5921958016e+00,6.2737891695e-01,1.9131503432e+00,3.8066808222e-02,2.2343422441e+00,1.0017182169e+00,0.0000000000e+00,1.7623547131e-01,1.1744456232e+04,5.5085584745e+00,0
# exit_summary: final_step=516,final_t=1.5000000000e-01,t_end_target=1.5000000000e-01,exit_reason=reached_t_end
