experiment,source_job_task,source_job_id,array_task_id,source_file,is_canonical,backend,case,solver,n,repeat,repeats_requested,build_variant,threads,ranks,nx,ny,total_cells,steps,app_elapsed_s,steps_per_s,Mcell_updates_s,wall_seconds,user_seconds,sys_seconds,cpu_percent,max_rss_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,start_utc,end_utc,exit_status,hostname,git_branch,git_commit
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,orszag_tang,force,4,1,1,repository_default,0,0,768,768,589824,5329,3.017347e+00,1766.121032815,1041.700572059,3.628080128,3.06,0.51,99%,215216,0,13181,121,8,2026-07-23T01:25:03.578413269+00:00,2026-07-23T01:25:07.212597727+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,orszag_tang,force,8,1,1,repository_default,0,0,1536,1536,2359296,10935,2.093171e+01,522.413123438,1232.527192475,21.707472128,21.01,0.54,99%,464400,0,12745,479,15,2026-07-23T01:25:12.883074829+00:00,2026-07-23T01:25:34.596860757+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,1,1,3,repository_default,0,0,192,192,36864,1231,1.235552e-01,9963.158167362,367.281862682,1.002011648,0.14,0.78,94%,134620,0,8399,208,3,2026-07-23T01:22:52.215817557+00:00,2026-07-23T01:22:53.224060151+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,1,2,3,repository_default,0,0,192,192,36864,1231,1.242488e-01,9907.540354514,365.231567629,0.959832064,0.13,0.75,95%,136572,0,8388,181,4,2026-07-23T01:22:54.105996655+00:00,2026-07-23T01:22:55.072146073+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,1,3,3,repository_default,0,0,192,192,36864,1231,1.234139e-01,9974.565263718,367.702373882,0.986439168,0.13,0.60,77%,136720,0,8383,165,3,2026-07-23T01:22:55.187199360+00:00,2026-07-23T01:22:56.179853130+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,2,1,3,repository_default,0,0,384,384,147456,2557,4.987152e-01,5127.174788336,756.032685589,1.414467584,0.52,0.68,86%,151968,0,10269,191,3,2026-07-23T01:22:59.682976734+00:00,2026-07-23T01:23:01.103731140+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,2,2,3,repository_default,0,0,384,384,147456,2557,4.986084e-01,5128.273009440,756.194624880,1.428108288,0.52,0.65,84%,152148,0,10801,183,4,2026-07-23T01:23:01.216057742+00:00,2026-07-23T01:23:02.650829879+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,2,3,3,repository_default,0,0,384,384,147456,2557,4.966664e-01,5148.324911852,759.151398202,1.434615808,0.51,0.65,84%,152492,0,10293,195,5,2026-07-23T01:23:02.762079068+00:00,2026-07-23T01:23:04.202899538+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,4,1,1,repository_default,0,0,768,768,589824,5261,2.824057e+00,1862.922738457,1098.796541288,3.471601152,2.87,0.57,99%,215052,0,13173,115,9,2026-07-23T01:23:09.184147150+00:00,2026-07-23T01:23:12.661826933+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,orszag_tang,hll,8,1,1,repository_default,0,0,1536,1536,2359296,10820,1.935679e+01,558.976979138,1318.792150971,20.162491392,19.43,0.59,99%,464856,0,12244,448,10,2026-07-23T01:23:18.016187504+00:00,2026-07-23T01:23:38.185364277+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,1,1,3,repository_default,0,0,192,192,36864,1264,1.678730e-01,7529.501468372,277.567542130,1.206441984,0.18,0.71,76%,136960,0,8403,188,3,2026-07-23T01:22:52.188562698+00:00,2026-07-23T01:22:53.401424826+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,1,2,3,repository_default,0,0,192,192,36864,1264,1.679178e-01,7527.492618412,277.493487885,1.103280384,0.18,0.67,79%,134588,0,8888,195,2,2026-07-23T01:22:54.167556464+00:00,2026-07-23T01:22:55.277136746+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,1,3,3,repository_default,0,0,192,192,36864,1264,1.675937e-01,7542.049611650,278.030116884,0.966770432,0.18,0.69,91%,136936,0,8892,189,0,2026-07-23T01:22:55.396294628+00:00,2026-07-23T01:22:56.369510630+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,2,1,3,repository_default,0,0,384,384,147456,2626,7.368772e-01,3563.687409517,525.487090658,1.432652800,0.76,0.59,96%,152192,0,10798,191,2,2026-07-23T01:22:59.894105058+00:00,2026-07-23T01:23:01.333328134+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,2,2,3,repository_default,0,0,384,384,147456,2626,7.347215e-01,3574.143399914,527.028889178,1.415807488,0.76,0.57,96%,152996,0,10804,219,4,2026-07-23T01:23:01.458722875+00:00,2026-07-23T01:23:02.881019661+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,2,3,3,repository_default,0,0,384,384,147456,2626,7.366773e-01,3564.654428744,525.629683445,1.415577088,0.75,0.58,96%,150104,0,10788,210,2,2026-07-23T01:23:02.999997494+00:00,2026-07-23T01:23:04.422345527+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,4,1,1,repository_default,0,0,768,768,589824,5421,4.589649e+00,1181.136073804,696.662403596,5.248928256,4.62,0.56,99%,214860,0,13675,153,11,2026-07-23T01:23:10.616477599+00:00,2026-07-23T01:23:15.872023414+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,orszag_tang,hllc,8,1,1,repository_default,0,0,1536,1536,2359296,11093,3.321630e+01,333.962542487,787.916490639,34.019646464,33.23,0.59,99%,464700,0,12241,726,19,2026-07-23T01:23:24.680322269+00:00,2026-07-23T01:23:58.706213276+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,1,1,3,hlld_canonical_y_xlb3_ylb3,0,0,192,192,36864,1280,1.904726e-01,6720.126674388,247.730749725,0.635562496,0.20,0.38,95%,137096,6,8914,79,5,2026-07-23T01:22:48.914142299+00:00,2026-07-23T01:22:49.555606190+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,1,2,3,hlld_canonical_y_xlb3_ylb3,0,0,192,192,36864,1280,1.916864e-01,6677.573369837,246.162064706,0.627288320,0.20,0.38,97%,136604,0,8902,66,3,2026-07-23T01:22:50.462135067+00:00,2026-07-23T01:22:51.095776682+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,1,3,3,hlld_canonical_y_xlb3_ylb3,0,0,192,192,36864,1280,1.898038e-01,6743.805972272,248.603663362,0.624617984,0.20,0.37,97%,136652,0,8895,67,6,2026-07-23T01:22:51.211207475+00:00,2026-07-23T01:22:51.842594665+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,2,1,3,hlld_canonical_y_xlb3_ylb3,0,0,384,384,147456,2645,8.728491e-01,3030.306154867,446.836824372,1.320821504,0.89,0.39,98%,152180,0,10800,81,6,2026-07-23T01:22:54.199437493+00:00,2026-07-23T01:22:55.526197932+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,2,2,3,hlld_canonical_y_xlb3_ylb3,0,0,384,384,147456,2645,8.701953e-01,3039.547559036,448.199524865,1.322222592,0.89,0.38,98%,152448,0,10285,79,4,2026-07-23T01:22:55.639653916+00:00,2026-07-23T01:22:56.968111181+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,2,3,3,hlld_canonical_y_xlb3_ylb3,0,0,384,384,147456,2645,8.726402e-01,3031.031575213,446.943791955,1.309873920,0.89,0.38,98%,152448,0,10293,81,4,2026-07-23T01:22:57.080645380+00:00,2026-07-23T01:22:58.396771455+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,4,1,1,hlld_canonical_y_xlb3_ylb3,0,0,768,768,589824,5419,5.265127e+00,1029.224936075,607.061568695,5.927585280,5.29,0.50,99%,214800,0,12671,165,8,2026-07-23T01:23:04.143553162+00:00,2026-07-23T01:23:10.077441259+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,orszag_tang,hlld,8,1,1,hlld_canonical_y_xlb3_ylb3,0,0,1536,1536,2359296,11108,3.723920e+01,298.287825732,703.749274098,38.021434880,37.19,0.57,99%,464792,0,11397,804,17,2026-07-23T01:23:19.751369666+00:00,2026-07-23T01:23:57.779400708+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,1,1,3,repository_default,0,0,400,400,160000,531,0.1,5310.000000000,849.600000000,0.719472128,0.13,0.56,97%,153660,0,10730,63,5,2026-07-23T01:24:52.978575979+00:00,2026-07-23T01:24:53.704011635+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,1,2,3,repository_default,0,0,400,400,160000,531,0.1,5310.000000000,849.600000000,0.717491456,0.13,0.55,97%,153824,0,11241,62,3,2026-07-23T01:24:53.824815741+00:00,2026-07-23T01:24:54.548320944+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,1,3,3,repository_default,0,0,400,400,160000,531,0.1,5310.000000000,849.600000000,0.721743616,0.13,0.55,97%,151784,0,11242,62,3,2026-07-23T01:24:54.671504090+00:00,2026-07-23T01:24:55.399289241+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,2,1,3,repository_default,0,0,800,800,640000,1113,0.7,1590.000000000,1017.600000000,1.307820288,0.71,0.56,98%,221628,0,13407,75,6,2026-07-23T01:24:59.299329096+00:00,2026-07-23T01:25:00.613428695+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,2,2,3,repository_default,0,0,800,800,640000,1113,0.7,1590.000000000,1017.600000000,1.356547328,0.70,0.57,98%,221464,0,12887,76,8,2026-07-23T01:25:00.725028277+00:00,2026-07-23T01:25:02.087622179+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,2,3,3,repository_default,0,0,800,800,640000,1113,0.7,1590.000000000,1017.600000000,1.258906880,0.70,0.52,99%,221328,0,13399,98,3,2026-07-23T01:25:02.199897987+00:00,2026-07-23T01:25:03.464894595+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,4,1,1,repository_default,0,0,1600,1600,2560000,2291,4.8,477.291666667,1221.866666667,5.435938048,4.86,0.52,99%,492412,0,12656,159,9,2026-07-23T01:25:07.326779713+00:00,2026-07-23T01:25:12.769331962+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917913_3,31917913,3,31917913_3/gpu/gpu_force.csv,1,gpu,rotor,force,8,1,1,repository_default,0,0,3200,3200,10240000,4671,37.2,125.564516129,1285.780645161,38.281715456,37.47,0.64,99%,1574252,0,13313,809,17,2026-07-23T01:25:34.711086025+00:00,2026-07-23T01:26:12.999378395+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,1,1,3,repository_default,0,0,400,400,160000,512,0.1,5120.000000000,819.200000000,0.997998336,0.12,0.78,92%,153480,0,11226,195,3,2026-07-23T01:22:56.291581473+00:00,2026-07-23T01:22:57.296168640+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,1,2,3,repository_default,0,0,400,400,160000,512,0.1,5120.000000000,819.200000000,1.013376512,0.12,0.77,90%,153832,0,10732,200,1,2026-07-23T01:22:57.407723507+00:00,2026-07-23T01:22:58.426983310+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,1,3,3,repository_default,0,0,400,400,160000,512,0.1,5120.000000000,819.200000000,1.010258432,0.12,0.65,79%,153932,0,10731,203,2,2026-07-23T01:22:58.540156751+00:00,2026-07-23T01:22:59.556743099+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,2,1,3,repository_default,0,0,800,800,640000,1088,0.6,1813.333333333,1160.533333333,1.560980224,0.65,0.67,87%,219604,0,12391,186,5,2026-07-23T01:23:04.314309240+00:00,2026-07-23T01:23:05.881712523+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,2,2,3,repository_default,0,0,800,800,640000,1088,0.6,1813.333333333,1160.533333333,1.515081984,0.65,0.77,96%,221476,0,12887,106,6,2026-07-23T01:23:05.995505973+00:00,2026-07-23T01:23:07.516924335+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,2,3,3,repository_default,0,0,800,800,640000,1088,0.6,1813.333333333,1160.533333333,1.430737920,0.66,0.71,98%,222668,0,13141,104,5,2026-07-23T01:23:07.631833421+00:00,2026-07-23T01:23:09.068946915+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,4,1,1,repository_default,0,0,1600,1600,2560000,2259,4.4,513.409090909,1314.327272727,5.118748672,4.46,0.60,99%,492680,0,12663,149,9,2026-07-23T01:23:12.776971112+00:00,2026-07-23T01:23:17.902253358+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917918_0,31917918,0,31917918_0/gpu/gpu_hll.csv,1,gpu,rotor,hll,8,1,1,repository_default,0,0,3200,3200,10240000,4627,34.3,134.897959184,1381.355102041,35.368238592,34.50,0.68,99%,1574276,0,12788,750,17,2026-07-23T01:23:38.299147177+00:00,2026-07-23T01:24:13.673424785+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,1,1,3,repository_default,0,0,400,400,160000,565,0.2,2825.000000000,452.000000000,1.009326848,0.18,0.66,85%,153828,0,10732,158,5,2026-07-23T01:22:56.483748920+00:00,2026-07-23T01:22:57.499436142+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,1,2,3,repository_default,0,0,400,400,160000,565,0.2,2825.000000000,452.000000000,1.026141184,0.18,0.66,85%,154696,0,10963,148,2,2026-07-23T01:22:57.620805498+00:00,2026-07-23T01:22:58.653460447+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,1,3,3,repository_default,0,0,400,400,160000,565,0.2,2825.000000000,452.000000000,0.992728832,0.18,0.62,83%,153484,0,10715,210,1,2026-07-23T01:22:58.772304628+00:00,2026-07-23T01:22:59.771445989+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,2,1,3,repository_default,0,0,800,800,640000,1157,1.1,1051.818181818,673.163636364,1.962376704,1.10,0.77,96%,221624,0,13404,242,4,2026-07-23T01:23:04.537666169+00:00,2026-07-23T01:23:06.506960743+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,2,2,3,repository_default,0,0,800,800,640000,1157,1.1,1051.818181818,673.163636364,1.795044864,1.10,0.56,98%,219480,0,12899,81,23,2026-07-23T01:23:06.627436933+00:00,2026-07-23T01:23:08.429065793+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,2,3,3,repository_default,0,0,800,800,640000,1157,1.1,1051.818181818,673.163636364,1.946870016,1.10,0.77,97%,221584,0,13412,112,7,2026-07-23T01:23:08.545150147+00:00,2026-07-23T01:23:10.498458706+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,4,1,1,repository_default,0,0,1600,1600,2560000,2349,7.8,301.153846154,770.953846154,8.566757888,7.90,0.58,99%,492208,0,12662,218,8,2026-07-23T01:23:15.989334171+00:00,2026-07-23T01:23:24.562755499+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917919_1,31917919,1,31917919_1/gpu/gpu_hllc.csv,1,gpu,rotor,hllc,8,1,1,repository_default,0,0,3200,3200,10240000,4748,61.9,76.704361874,785.452665590,62.995267072,62.00,0.70,99%,1574232,0,13294,1302,22,2026-07-23T01:23:58.825968296+00:00,2026-07-23T01:25:01.827427446+00:00,0,gpu-q-4,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,1,1,3,hlld_canonical_y_xlb3_ylb3,0,0,400,400,160000,561,0.2,2805.000000000,448.800000000,0.622570752,0.20,0.38,97%,153584,0,10890,69,5,2026-07-23T01:22:51.955462222+00:00,2026-07-23T01:22:52.584089225+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,1,2,3,hlld_canonical_y_xlb3_ylb3,0,0,400,400,160000,561,0.2,2805.000000000,448.800000000,0.637516800,0.20,0.39,97%,153568,0,11230,68,3,2026-07-23T01:22:52.694839135+00:00,2026-07-23T01:22:53.338417079+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,1,3,3,hlld_canonical_y_xlb3_ylb3,0,0,400,400,160000,561,0.2,2805.000000000,448.800000000,0.625016576,0.21,0.38,97%,153928,0,10739,68,4,2026-07-23T01:22:53.452895419+00:00,2026-07-23T01:22:54.084208209+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,2,1,3,hlld_canonical_y_xlb3_ylb3,0,0,800,800,640000,1155,1.2,962.500000000,616.000000000,1.733924608,1.23,0.45,98%,221608,0,12906,87,8,2026-07-23T01:22:58.511604573+00:00,2026-07-23T01:23:00.251923706+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,2,2,3,hlld_canonical_y_xlb3_ylb3,0,0,800,800,640000,1155,1.2,962.500000000,616.000000000,1.767064576,1.24,0.49,98%,219608,0,12895,88,5,2026-07-23T01:23:00.383090608+00:00,2026-07-23T01:23:02.155968005+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,2,3,3,hlld_canonical_y_xlb3_ylb3,0,0,800,800,640000,1155,1.2,962.500000000,616.000000000,1.751417600,1.23,0.49,99%,221628,0,12910,85,7,2026-07-23T01:23:02.268977599+00:00,2026-07-23T01:23:04.026393223+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,4,1,1,hlld_canonical_y_xlb3_ylb3,0,0,1600,1600,2560000,2348,8.8,266.818181818,683.054545455,9.440702720,8.83,0.52,99%,490532,0,12664,238,17,2026-07-23T01:23:10.188530026+00:00,2026-07-23T01:23:19.635451081+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
mhd,31917920_2,31917920,2,31917920_2/gpu/gpu_hlld.csv,1,gpu,rotor,hlld,8,1,1,hlld_canonical_y_xlb3_ylb3,0,0,3200,3200,10240000,4747,68.7,69.097525473,707.558660844,69.786958336,68.66,0.68,99%,1574428,0,12960,1439,29,2026-07-23T01:23:57.894604687+00:00,2026-07-23T01:25:07.687602396+00:00,0,gpu-q-12,final_version,d6a3289d2ea4e6cb69616ff596d3942e80ab2a4f
