experiment,source_job_task,source_job_id,array_task_id,source_file,is_canonical,backend,case,solver,n,repeat,repeats_requested,build_variant,threads,ranks,nx,ny,total_cells,steps,app_elapsed_s,steps_per_s,Mcell_updates_s,wall_seconds,user_seconds,sys_seconds,cpu_percent,max_rss_kb,major_page_faults,minor_page_faults,voluntary_context_switches,involuntary_context_switches,start_utc,end_utc,exit_status,hostname,git_branch,git_commit
euler,32130915_0,32130915,0,32130915_0/cpu_openmp/cpu_openmp_hll.csv,0,cpu_openmp,shock_bubble,hll,1,3,3,repository_default_openmp,76,0,500,197,98500,6294,8.6476,727.83,71.7,8.712372224,654.85,0.16,7547%,60976,19,4998,24,3607,2026-07-26T07:02:46.626854876+00:00,2026-07-26T07:02:55.349151892+00:00,0,cpu-q-548,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,1,1,3,repository_default_openmp,76,0,500,197,98500,6294,7.3160,860.31,84.7,7.375623168,554.23,0.14,7559%,61256,5,4510,116,4947,2026-07-26T20:18:18.474396717+00:00,2026-07-26T20:18:25.852806061+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,1,2,3,repository_default_openmp,76,0,500,197,98500,6294,7.3345,858.13,84.5,7.380373760,555.73,0.08,7565%,60960,19,5024,104,4861,2026-07-26T20:18:26.954592784+00:00,2026-07-26T20:18:34.338006091+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,1,3,3,repository_default_openmp,76,0,500,197,98500,6294,7.0498,892.79,87.9,7.092224256,534.08,0.07,7563%,63020,48,4985,152,4480,2026-07-26T20:18:34.383925204+00:00,2026-07-26T20:18:41.479236637+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130915_0,32130915,0,32130915_0/cpu_openmp/cpu_openmp_hll.csv,0,cpu_openmp,shock_bubble,hll,2,1,3,repository_default_openmp,76,0,1000,394,394000,13399,57.7486,232.02,91.4,57.888460288,4361.49,0.70,7544%,228680,3,4980,390,36245,2026-07-26T07:03:14.286075742+00:00,2026-07-26T07:04:12.186985930+00:00,0,cpu-q-548,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130915_0,32130915,0,32130915_0/cpu_openmp/cpu_openmp_hll.csv,0,cpu_openmp,shock_bubble,hll,2,2,3,repository_default_openmp,76,0,1000,394,394000,13399,57.7703,231.94,91.4,57.869142528,4362.55,0.56,7543%,230044,8,4466,535,36743,2026-07-26T07:04:12.355306966+00:00,2026-07-26T07:05:10.234633586+00:00,0,cpu-q-548,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32130915_0,32130915,0,32130915_0/cpu_openmp/cpu_openmp_hll.csv,0,cpu_openmp,shock_bubble,hll,2,3,3,repository_default_openmp,76,0,1000,394,394000,13399,58.3511,229.63,90.5,58.466028288,4405.88,0.69,7543%,230048,16,4456,375,36494,2026-07-26T07:05:10.404456718+00:00,2026-07-26T07:06:08.882491009+00:00,0,cpu-q-548,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,2,1,3,repository_default_openmp,76,0,1000,394,394000,13399,49.0053,273.42,107.7,49.065168640,3704.41,0.48,7553%,228568,31,4465,353,31273,2026-07-26T20:18:54.918293763+00:00,2026-07-26T20:19:43.986770705+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,2,2,3,repository_default_openmp,76,0,1000,394,394000,13399,48.5753,275.84,108.7,48.639906560,3669.98,0.50,7549%,228628,30,4471,656,29778,2026-07-26T20:19:44.034200628+00:00,2026-07-26T20:20:32.677503066+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,2,3,3,repository_default_openmp,76,0,1000,394,394000,13399,48.9224,273.88,107.9,48.992303360,3696.63,0.45,7550%,228548,32,4962,591,31855,2026-07-26T20:20:32.725608742+00:00,2026-07-26T20:21:21.721030386+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130915_0,32130915,0,32130915_0/cpu_openmp/cpu_openmp_hll.csv,0,cpu_openmp,shock_bubble,hll,4,1,1,repository_default_openmp,76,0,2000,788,1576000,27879,895.4619,31.13,49.1,895.675620352,67588.79,7.91,7547%,896400,21,4693,7300,546785,2026-07-26T07:10:37.257207627+00:00,2026-07-26T07:25:32.945346015+00:00,0,cpu-q-548,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32176122_0,32176122,0,32176122_0/cpu_openmp/cpu_openmp_hll.csv,1,cpu_openmp,shock_bubble,hll,4,1,1,repository_default_openmp,76,0,2000,788,1576000,27879,867.2627,32.15,50.7,867.441280768,65497.81,6.72,7551%,897204,4,5229,7317,544384,2026-07-26T20:25:35.477921167+00:00,2026-07-26T20:40:02.922294051+00:00,0,cpu-q-188,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32130915_0,32130915,0,32130915_0/cpu_openmp/cpu_openmp_hll.csv,0,cpu_openmp,shock_bubble,hll,8,1,1,repository_default_openmp,76,0,4000,1576,6304000,57592,7913.4092,7.28,45.9,7914.071919872,590903.20,110.66,7468%,3561588,377,6317,4434302,4213151,2026-07-26T07:39:05.957434180+00:00,2026-07-26T09:51:00.041829031+00:00,0,cpu-q-548,3D_task,ee703c05c778624ac02c2bfe2f3ff2a84338c804
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,1,1,3,repository_default_openmp,76,0,500,197,98500,7008,10.1405,691.09,68.1,10.230050048,767.49,0.21,7548%,61024,32,5073,55,4646,2026-07-26T11:50:53.437593727+00:00,2026-07-26T11:51:03.678172460+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,1,2,3,repository_default_openmp,76,0,500,197,98500,7008,10.1092,693.23,68.3,10.176649216,765.21,0.23,7551%,61136,21,4572,27,6979,2026-07-26T11:51:04.845008610+00:00,2026-07-26T11:51:15.032492836+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,1,3,3,repository_default_openmp,76,0,500,197,98500,7008,10.2239,685.45,67.5,10.277564672,774.02,0.10,7552%,61212,19,4571,37,5534,2026-07-26T11:51:15.202489407+00:00,2026-07-26T11:51:25.488773469+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,1,1,3,repository_default_openmp,76,0,500,197,98500,7008,8.9002,787.40,77.6,8.932973824,674.57,0.08,7569%,61264,62,4530,155,4139,2026-07-26T20:55:09.493542508+00:00,2026-07-26T20:55:18.429821608+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,1,2,3,repository_default_openmp,76,0,500,197,98500,7008,8.5607,818.63,80.6,8.593635072,648.45,0.22,7565%,61264,76,4513,395,6003,2026-07-26T20:55:19.591405060+00:00,2026-07-26T20:55:28.188274195+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,1,3,3,repository_default_openmp,76,0,500,197,98500,7008,8.7771,798.44,78.6,8.820005376,665.18,0.08,7568%,60936,68,5033,160,5876,2026-07-26T20:55:28.234673695+00:00,2026-07-26T20:55:37.057868934+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,2,1,3,repository_default_openmp,76,0,1000,394,394000,14399,74.8963,192.25,75.7,75.010361344,5658.11,0.77,7548%,228696,62,4929,681,47145,2026-07-26T11:51:47.078899192+00:00,2026-07-26T11:53:02.101868497+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,2,2,3,repository_default_openmp,76,0,1000,394,394000,14399,75.7771,190.02,74.9,75.925050880,5724.15,0.81,7548%,228624,18,4524,630,48105,2026-07-26T11:53:02.274742381+00:00,2026-07-26T11:54:18.212194219+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,2,3,3,repository_default_openmp,76,0,1000,394,394000,14399,73.1370,196.88,77.6,73.324015360,5525.09,0.80,7548%,228480,54,4424,535,43521,2026-07-26T11:54:18.384334818+00:00,2026-07-26T11:55:31.721203434+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,2,1,3,repository_default_openmp,76,0,1000,394,394000,14399,58.4517,246.34,97.1,58.524888320,4412.35,0.70,7544%,228608,31,4575,1563,38615,2026-07-26T20:55:53.025084674+00:00,2026-07-26T20:56:51.553205487+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,2,2,3,repository_default_openmp,76,0,1000,394,394000,14399,61.2984,234.90,92.6,61.368956160,4633.27,0.74,7554%,228672,39,4976,556,39734,2026-07-26T20:56:51.600458394+00:00,2026-07-26T20:57:52.972711277+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,2,3,3,repository_default_openmp,76,0,1000,394,394000,14399,59.1435,243.46,95.9,59.213675264,4469.64,0.72,7553%,229216,24,4498,689,38640,2026-07-26T20:57:53.020582624+00:00,2026-07-26T20:58:52.237416960+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,4,1,1,repository_default_openmp,76,0,2000,788,1576000,29288,945.8559,30.96,48.8,946.069114368,71326.04,9.21,7540%,896824,0,4730,19461,585568,2026-07-26T12:00:04.857565008+00:00,2026-07-26T12:15:50.938794804+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32178282_1,32178282,1,32178282_1/cpu_openmp/cpu_openmp_hllc.csv,1,cpu_openmp,shock_bubble,hllc,4,1,1,repository_default_openmp,76,0,2000,788,1576000,29288,918.0579,31.90,50.3,918.239932416,69307.36,11.24,7549%,897972,32,5777,7526,586401,2026-07-26T21:03:12.494588388+00:00,2026-07-26T21:18:30.737523186+00:00,0,cpu-q-110,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32145291_1,32145291,1,32145291_1/cpu_openmp/cpu_openmp_hllc.csv,0,cpu_openmp,shock_bubble,hllc,8,1,1,repository_default_openmp,76,0,4000,1576,6304000,59222,8382.8404,7.06,44.5,8383.507255296,626199.69,121.31,7470%,3562404,378,7298,4553508,3483068,2026-07-26T12:30:03.359510317+00:00,2026-07-26T14:49:46.879250744+00:00,0,cpu-q-548,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,1,1,3,repository_default_openmp,76,0,500,197,98500,7008,9.0989,770.20,75.9,9.140021760,689.17,0.29,7560%,61136,45,4725,170,5905,2026-07-26T16:03:30.420525217+00:00,2026-07-26T16:03:39.563687012+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,1,2,3,repository_default_openmp,76,0,500,197,98500,7008,9.2933,754.09,74.3,9.342735872,704.05,0.23,7568%,61140,34,4747,265,6327,2026-07-26T16:03:40.448526068+00:00,2026-07-26T16:03:49.794180716+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,1,3,3,repository_default_openmp,76,0,500,197,98500,7008,9.2963,753.85,74.3,9.332941056,704.45,0.22,7569%,61208,94,4659,194,6341,2026-07-26T16:03:49.840957480+00:00,2026-07-26T16:03:59.176930687+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,1,1,3,repository_default_openmp,76,0,500,197,98500,7008,10.0725,695.76,68.5,10.120211456,763.06,0.16,7564%,61264,55,4631,348,6296,2026-07-26T21:37:16.533388828+00:00,2026-07-26T21:37:26.656584276+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,1,2,3,repository_default_openmp,76,0,500,197,98500,7008,9.7873,716.03,70.5,9.815498496,741.84,0.21,7572%,61084,71,4560,178,6266,2026-07-26T21:37:27.811059116+00:00,2026-07-26T21:37:37.629795871+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,1,3,3,repository_default_openmp,76,0,500,197,98500,7008,9.4033,745.27,73.4,9.477891584,712.75,0.15,7572%,63068,43,5227,130,6165,2026-07-26T21:37:37.678340038+00:00,2026-07-26T21:37:47.159500520+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,2,1,3,repository_default_openmp,76,0,1000,394,394000,14399,62.4105,230.71,90.9,62.567762432,4717.50,0.65,7554%,229084,62,4623,631,39849,2026-07-26T16:04:15.779651381+00:00,2026-07-26T16:05:18.350506601+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,2,2,3,repository_default_openmp,76,0,1000,394,394000,14399,62.0623,232.01,91.4,62.131890944,4690.87,0.62,7554%,230732,41,5161,746,39948,2026-07-26T16:05:18.396089675+00:00,2026-07-26T16:06:20.531240675+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,2,3,3,repository_default_openmp,76,0,1000,394,394000,14399,63.3889,227.15,89.5,63.464093184,4790.75,0.71,7553%,229432,64,5086,767,40307,2026-07-26T16:06:20.578408148+00:00,2026-07-26T16:07:24.045734245+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,2,1,3,repository_default_openmp,76,0,1000,394,394000,14399,63.7022,226.04,89.1,63.783206912,4816.94,0.59,7558%,228552,78,5118,860,40065,2026-07-26T21:38:03.748186026+00:00,2026-07-26T21:39:07.534685797+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,2,2,3,repository_default_openmp,76,0,1000,394,394000,14399,63.2652,227.60,89.7,63.330739968,4781.87,0.64,7555%,228416,51,4666,689,40392,2026-07-26T21:39:07.580419493+00:00,2026-07-26T21:40:10.914411058+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,2,3,3,repository_default_openmp,76,0,1000,394,394000,14399,61.9108,232.58,91.6,61.972664064,4680.79,0.65,7557%,229532,73,5086,862,39640,2026-07-26T21:40:10.962809881+00:00,2026-07-26T21:41:12.938562808+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32165882_2,32165882,2,32165882_2/cpu_openmp/cpu_openmp_hlld.csv,0,cpu_openmp,shock_bubble,hlld,4,1,1,repository_default_openmp,76,0,2000,788,1576000,29288,913.9650,32.04,50.5,914.174465280,68993.71,9.00,7548%,896660,79,4799,9774,567499,2026-07-26T16:11:44.258137930+00:00,2026-07-26T16:26:58.435677948+00:00,0,cpu-q-477,3D_task,2430cd15090dffeafaf425880c476286841d434c
euler,32181076_2,32181076,2,32181076_2/cpu_openmp/cpu_openmp_hlld.csv,1,cpu_openmp,shock_bubble,hlld,4,1,1,repository_default_openmp,76,0,2000,788,1576000,29288,922.2647,31.76,50.0,922.428342528,69654.91,7.41,7552%,897688,67,5282,6846,567545,2026-07-26T21:45:42.667353119+00:00,2026-07-26T22:01:05.098630046+00:00,0,cpu-q-620,3D_task,2a509747a004965ee75f6c8457436b9cd4d57a06
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,1,1,3,repository_default_pure_mpi,1,76,500,500,250000,2300,6.1182,375.93,94.0,11.394124032,0.02,0.04,0%,10032,0,2661,224,152,2026-07-27T06:51:59.978974588+00:00,2026-07-27T06:52:11.376321605+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,1,2,3,repository_default_pure_mpi,1,76,500,500,250000,2300,5.6907,404.17,101.0,10.713323008,0.01,0.03,0%,9984,0,2656,225,152,2026-07-27T06:52:11.420935746+00:00,2026-07-27T06:52:22.137355877+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,1,3,3,repository_default_pure_mpi,1,76,500,500,250000,2300,6.0561,379.78,94.9,11.798227200,0.02,0.03,0%,10004,0,2649,211,152,2026-07-27T06:52:22.182391258+00:00,2026-07-27T06:52:33.983953148+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,2,1,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4697,55.3464,84.87,84.9,60.363109888,0.01,0.05,0%,10064,0,2611,228,152,2026-07-27T06:55:29.662859163+00:00,2026-07-27T06:56:30.029222445+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,2,2,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4697,55.3097,84.92,84.9,60.473132544,0.02,0.03,0%,10120,0,2644,247,152,2026-07-27T06:56:30.076475943+00:00,2026-07-27T06:57:30.552841769+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,2,3,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4697,55.5238,84.59,84.6,60.838337536,0.01,0.04,0%,10104,0,2656,245,152,2026-07-27T06:57:30.598623149+00:00,2026-07-27T06:58:31.440160007+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32195776_3,32195776,3,32195776_3/mpi/mpi_force.csv,1,mpi,blast_wave,force,4,1,1,repository_default_pure_mpi,1,76,2000,2000,4000000,9590,461.9132,20.76,83.0,467.052105216,0.01,0.04,0%,10108,0,2649,252,152,2026-07-27T07:07:22.446097242+00:00,2026-07-27T07:15:09.501460250+00:00,0,cpu-q-237,3D_task,f7d9486442661c9e621b857ebd1be2bf088e5784
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,1,1,3,repository_default_pure_mpi,1,76,500,500,250000,2276,4.9087,463.67,115.9,10.240737280,0.01,0.04,0%,10088,0,2654,213,153,2026-07-27T05:34:52.605959914+00:00,2026-07-27T05:35:02.849779974+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,1,2,3,repository_default_pure_mpi,1,76,500,500,250000,2276,4.5813,496.80,124.2,9.824630784,0.02,0.03,0%,10032,0,2649,224,152,2026-07-27T05:35:02.896224124+00:00,2026-07-27T05:35:12.723885277+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,1,3,3,repository_default_pure_mpi,1,76,500,500,250000,2276,4.4735,508.77,127.2,10.126927360,0.01,0.04,0%,10136,0,2652,223,152,2026-07-27T05:35:12.769669309+00:00,2026-07-27T05:35:22.899927475+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,2,1,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4653,45.0459,103.29,103.3,52.237928704,0.02,0.03,0%,10036,0,2651,219,153,2026-07-27T05:37:51.861878519+00:00,2026-07-27T05:38:44.102940965+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,2,2,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4653,45.7604,101.68,101.7,51.789796096,0.01,0.04,0%,10140,0,2657,221,153,2026-07-27T05:38:44.149434146+00:00,2026-07-27T05:39:35.942343664+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,2,3,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4653,45.6617,101.90,101.9,50.707478016,0.01,0.04,0%,10060,0,2654,217,152,2026-07-27T05:39:35.988473940+00:00,2026-07-27T05:40:26.699199440+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32198486_0,32198486,0,32198486_0/mpi/mpi_hll.csv,1,mpi,blast_wave,hll,4,1,1,repository_default_pure_mpi,1,76,2000,2000,4000000,9508,388.5239,24.47,97.9,393.611588864,0.02,0.03,0%,10064,0,2648,257,153,2026-07-27T05:47:46.249155678+00:00,2026-07-27T05:54:19.863934628+00:00,0,cpu-q-537,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,1,1,3,repository_default_pure_mpi,1,76,500,500,250000,2334,5.7013,409.38,102.3,10.706163968,0.02,0.04,0%,10088,0,2656,212,152,2026-07-27T05:55:16.183198779+00:00,2026-07-27T05:55:26.892676790+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,1,2,3,repository_default_pure_mpi,1,76,500,500,250000,2334,5.5601,419.77,104.9,10.487803136,0.02,0.03,0%,10104,0,2650,227,152,2026-07-27T05:55:26.940175655+00:00,2026-07-27T05:55:37.431122809+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,1,3,3,repository_default_pure_mpi,1,76,500,500,250000,2334,5.5461,420.84,105.2,10.410485760,0.01,0.04,0%,10132,0,2651,211,152,2026-07-27T05:55:37.475949778+00:00,2026-07-27T05:55:47.889359337+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,2,1,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4766,50.3493,94.66,94.7,59.276613632,0.01,0.04,0%,10064,0,2653,224,152,2026-07-27T05:58:42.501934350+00:00,2026-07-27T05:59:41.781691354+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,2,2,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4766,50.5708,94.24,94.2,55.379187456,0.02,0.03,0%,10100,0,2656,212,152,2026-07-27T05:59:41.829018302+00:00,2026-07-27T06:00:37.211228323+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,2,3,3,repository_default_pure_mpi,1,76,1000,1000,1000000,4766,50.6993,94.01,94.0,55.350256896,0.02,0.04,0%,10120,0,2620,207,152,2026-07-27T06:00:37.257268726+00:00,2026-07-27T06:01:32.610551403+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
euler,32199505_1,32199505,1,32199505_1/mpi/mpi_hllc.csv,1,mpi,blast_wave,hllc,4,1,1,repository_default_pure_mpi,1,76,2000,2000,4000000,9751,435.5002,22.39,89.6,441.332359168,0.02,0.04,0%,10052,0,2655,268,152,2026-07-27T06:09:54.015418182+00:00,2026-07-27T06:17:15.351171018+00:00,0,cpu-q-570,3D_task,19a9ed9a2615d226ddf4566ef883ccb110d32f07
